DATE_TIME,BPOS,DBTM,FLWI,HDTH,HKLD,ROP,RPM,SPPA,WOB,ACTC
1228744040,44.968668,1846.6472592,,4089.8755896,-75.71499917751,,0.0,,0.0,2
1228808063,34.4725752,199.0170264,,1200.0000384,81.49421956368,,0.0,,14.76080290454,2
1228808201,22.2921576,211.24164,,1200.0000384,99.39932477706,,0.0,,-3.14430230884,2
1228808340,11.3428272,222.1467744,,1200.0000384,83.82024123704,,0.0,,12.43478123118,2
1228808478,11.3419128,222.147384,,1200.0000384,83.18385114193,,0.0,,13.07117132629,2
1228808615,11.3419128,222.147384,,1200.0000384,83.24417892714,,0.0,,13.01084354108,2
1228808753,14.9604984,218.5291032,,1200.0000384,82.06166361855,,0.0,,14.19335884967,2
1228808892,12.43584,221.0537616,,1200.0000384,81.65751281688,,0.0,,14.59750965134,2
1228809030,11.4434112,222.0461904,,1200.0000384,95.37278530857,,0.0,,0.88223715965,2
1228809168,21.3439248,212.1456768,,1200.0000384,81.19711656133,,0.0,,15.05790590689,2
1228809305,21.3088728,212.180424,,1200.0000384,81.41211934471,,0.0,,14.84290312351,2
1228809443,21.8946984,211.5949032,,1200.0000384,83.22784960182,,0.0,,13.02671927403,2
1228809582,17.8972464,215.6621544,,1200.0000384,84.86940038885,,0.0,,11.38562207937,2
1228809720,9.9419664,223.5665328,,1200.0000384,83.71183266061,,0.0,,12.54318980761,2
1228809857,12.9902712,220.4993304,,1200.0000384,82.45311383386,,0.0,,13.80190863436,2
1228809995,12.9902712,220.4993304,,1200.0000384,82.48350452265,,0.0,,13.77151794557,2
1228810134,12.9902712,220.4993304,,1200.0000384,82.50573054878,,0.0,,13.74929191944,2
1228810272,12.9902712,220.4993304,,1200.0000384,82.50482336404,,0.0,,13.75019910418,2
1228810410,12.9902712,220.4993304,,1200.0000384,82.55426493237,,0.0,,13.70075753585,2
1228810547,12.9902712,220.4993304,,1200.0000384,82.48940122346,,0.0,,13.76562124476,2
1228810685,12.9902712,220.4993304,,1200.0000384,82.45764975756,,0.0,,13.79737271066,2
1228810824,9.4481904,224.0414112,,1200.0000384,81.83396024881,,0.0,,14.42106221941,2
1228810962,9.4481904,224.0414112,,1200.0000384,81.86616530708,,0.0,,14.38885716114,2
1228811099,21.2146896,212.274912,,1200.0000384,83.97310186573,,0.0,,12.28192060249,2
1228811237,20.883372,212.6059248,,1200.0000384,81.9006383272,,0.0,,14.35438414102,2
1228811376,21.186648,212.3029536,,1200.0000384,95.58733449958,,0.0,,0.66768796864,2
1228811514,17.4565056,216.063576,,1200.0000384,99.38707778307,,0.0,,-3.13250890722,2
1228811652,12.0886728,221.365572,,1200.0000384,78.85612633976,,0.0,,17.39889612846,2
1228811789,41.2635192,204.1205976,,1200.0000384,80.96759882211,,0.0,,15.62308199991,2
1228811927,41.2635192,204.1205976,,1200.0000384,80.86281898464,,0.0,,15.72786183738,2
1228812066,41.2635192,204.1205976,,1200.0000384,80.89865278187,,0.0,,15.69202804015,2
1228812204,41.2635192,204.1205976,,1200.0000384,80.88776656499,,0.0,,15.70291425703,2
1228812341,40.4167848,204.9965928,,1200.0000384,82.4313414001,,0.0,,14.15933942192,2
1228812479,38.197536,207.1865808,,1200.0000384,81.29554610562,,0.0,,15.2951347164,2
1228812618,38.80866,206.5757616,,1200.0000384,81.19394141474,,0.0,-63.7558206899278,15.39673940728,2
1228812756,38.9796528,206.404464,,1200.0000384,80.93766172569,,0.0,-66.8446719572673,15.65301909633,2
