DATE_TIME,BPOS,DBTM,FLWI,HDTH,HKLD,ROP,RPM,SPPA,WOB,ACTC
1181769007,20.7399998712,10.609999608,,256.5199890672,60.7546936480576,,,,,9
1181772963,20.7399998712,10.609999608,0.0,256.5199890672,60.6731146067208,11.7899998896,,425.000003203725,0.0,9
1181776919,20.7399998712,10.609999608,0.0,256.5199890672,60.5201555484865,11.7899998896,,383.999991116792,0.0,9
1181780883,6.6100000896,10.609999608,,256.5199890672,61.1421830947928,,,,,9
1181784825,3.0399999144,11.0299996824,0.0,256.5199890672,59.5820185723424,11.7899998896,,358.99999417293,0.0,8
1181788649,27.7900010112,29.370000696,0.0,256.5199890672,59.1129500842704,11.7899998896,,365.000011917406,0.0,8
1181792542,27.670000032,60.650001636,0.0,256.5199890672,94.2727607619806,11.7899998896,,333.99999033431,0.0,8
1181796381,1.3700001048,132.1199951448,0.0,256.5199890672,60.0510870604144,11.7899998896,,344.000008417175,0.0,8
1181800327,2.780000028,141.4499969064,0.0,145.5200044128,57.7159359334235,11.7899998896,,333.99999033431,0.0,9
1181804255,14.1700002096,142.6799926176,0.0,145.5200044128,62.5391972456397,11.7899998896,,286.999988081929,0.0,8
1181807209,1.399032,141.451584,,145.520664,-163.7785970359,,,,,
1181808188,2.3000000736,141.740005572,,145.5200044128,70.992645384701,,,,,8
1181809165,2.3000000736,141.740005572,,145.5200044128,69.2387325101441,,,,,8
1181810146,2.34696,141.741144,,145.520664,-161.0661146633,,,,,
1181811127,2.34696,141.741144,,145.520664,-162.5448257895,,,,,
1181812104,2.34696,141.741144,,145.520664,-163.1163521757,,,,,
1181813088,2.34696,141.741144,,145.520664,-162.5538976369,,,,,
1181814066,41.2400017464,142.6499938968,0.0,145.5200044128,69.2387325101441,11.7899998896,,422.999999587152,0.0,8
1181815039,35.515296,145.730976,,147.498816,96.9236176216,132.194808,,,-26.9252430832,
1181816055,34.003488,145.880328,528.6327858,147.498816,97.9850237674,132.194808,,,-27.9821133053,
1181817072,26.157936,149.156928,604.1517552,149.156928,96.3294116169,21.893784,,,-26.3265011548,
1181818089,23.655528,151.659336,679.6707246,151.659336,97.9986315385,20.488656,,,-28.0002570001,
1181819100,19.699224,150.370032,679.6707246,150.370032,96.7013573603,,,,-26.7029828219,
1181820049,18.69948,150.470616,1314.03006756,151.128984,97.1549497303,4.529328,,,-27.1520392682,
1181822059,14.823948,154.9621488,1570.79456352,156.4998648,95.94930121084,6.2746128,0.0,,-25.94956589533,2
1181825810,10.9337856,158.2606944,2945.2398066,158.2606944,94.36354228532,4.5524928,0.0,,-24.36380696981,2
1181829483,18.4599989448,163.2799987632,4478.81005939774,163.2799987632,93.8240907763798,5.3499998664,,9318.00003330106,8.74916496312859,2
1181833190,1.5450312,167.6494488,3035.86256988,167.6494488,94.97407761534,4.1781984,0.0,,-24.97388870746,2
1181836925,7.179999864,175.0399932264,4477.93017444704,175.0399932264,98.5657730472592,12.8800000464,,9023.00033412216,1.34602537894286,2
1181840625,2.1099999456,180.720001272,0.0,180.8899995096,69.921940595316,11.739999888,,263.000013630625,0.0,3
1181844333,32.4199980504,187.1399994048,4452.97021627817,187.1399994048,99.0450328487004,7.7600001264,,8830.00030228169,76.8764047507926,2
1181847991,26.4099998088,196.8300019704,4477.04003860066,196.9900055112,101.839061150394,10.5299996664,,9087.00027748357,0.01019721006997,3
1181851677,16.3999996104,206.5099945992,4476.29980506947,206.5099945992,99.3917407126336,6.1400000136,,9141.00036823628,1.4785886562601,2
1181855360,6.993636,215.8870968,3035.86256988,215.8870968,93.54390087273,10.148316,0.0,,-23.54371196485,2
1181859048,39.9399986568,222.210006684,4477.4902338644,222.210006684,102.083790563335,14.6000004672,,9088.99993636228,0.01019721006997,2
