DATE_TIME,BPOS,DBTM,FLWI,HDTH,HKLD,ROP,RPM,SPPA,WOB,ACTC
1220861363,39.4199982744,137.7500001408,0.0,1377.9999999,141.648782837093,22.7700004848,,-88.0000005497989,0.0,8
1220863023,39.4199982744,137.7500001408,0.0,1377.9999999,141.169514870989,22.7700004848,,-98.0000048431498,0.0,8
1220864666,39.4199982744,137.7500001408,0.0,1377.9999999,142.026072805796,22.7700004848,,34489.0014646037,0.0,8
1220866313,39.4199982744,137.7500001408,0.0,1377.9999999,141.29187594872,22.7700004848,,-107.000007328214,0.0,8
1220867969,39.4199982744,137.7500001408,0.0,1377.9999999,141.200105140422,22.7700004848,,-63.9999985194654,0.0,8
1220869616,39.4199982744,137.7500001408,0.0,1377.9999999,142.250411880928,22.7700004848,,-60.0000050758338,0.0,8
1220871263,39.4199982744,137.7500001408,0.0,1377.9999999,141.964892266931,22.7700004848,,-144.000005287244,0.0,8
1220872919,39.4199982744,137.7500001408,0.0,1377.9999999,141.995482536364,22.7700004848,,-179.999994543229,0.0,8
1220874566,39.4199982744,137.7500001408,0.0,1377.9999999,141.261285679288,22.7700004848,,201.999999851747,0.0,8
1220876208,39.4199982744,137.7500001408,0.0,1377.9999999,140.119208584075,22.7700004848,,1728.00007034168,0.0,8
1220877869,39.4199982744,137.7500001408,0.0,1377.9999999,119.66369590219,22.7700004848,,19042.9992650439,0.0,8
1220879511,39.4199982744,137.7500001408,0.0,1377.9999999,120.102174120829,22.7700004848,,19339.9993884195,0.0,8
1220881158,39.4199982744,137.7500001408,0.0,1377.9999999,133.837753035739,22.7700004848,,6454.00009438392,0.0,8
1220882814,39.4199982744,137.7500001408,0.0,1377.9999999,142.790859932305,22.7700004848,,21.9999984137604,0.0,8
1220884461,39.4199982744,137.7500001408,0.0,1377.9999999,143.29052640088,22.7700004848,,92.0000008881878,0.0,8
1220886108,39.4199982744,137.7500001408,0.0,1377.9999999,141.964892266931,22.7700004848,,-1.00000180828655,0.0,8
1220887764,39.4199982744,137.7500001408,0.0,1377.9999999,142.281002150361,22.7700004848,,101.999998286781,0.0,8
1220889411,39.4199982744,137.7500001408,0.0,1377.9999999,120.326513195961,22.7700004848,,8.00000067677784,0.0,8
1220891054,39.4199982744,137.7500001408,0.0,1377.9999999,139.680722654366,22.7700004848,,28.0000023687224,0.0,8
1220892714,39.4199982744,137.7500001408,0.0,1377.9999999,139.741903193232,22.7700004848,,27.0000005604359,0.0,8
1220894357,39.4199982744,137.7500001408,0.0,1377.9999999,140.629066819612,22.7700004848,,109.999998963559,0.0,8
1220896004,39.4199982744,137.7500001408,0.0,1377.9999999,143.035597509908,22.7700004848,,55.9999978426876,0.0,8
1220897660,39.4199982744,137.7500001408,0.0,1377.9999999,142.627701849631,22.7700004848,,120.00000325691,0.0,8
1220899307,39.4199982744,137.7500001408,0.0,1377.9999999,142.597111580199,22.7700004848,,152.999993982794,0.0,8
1220900954,39.4199982744,137.7500001408,0.0,1377.9999999,142.821450201738,22.7700004848,,47.0000022523805,0.0,8
1220902610,39.4199982744,137.7500001408,0.0,1377.9999999,143.361898706707,22.7700004848,,92.0000008881878,0.0,8
1220904257,39.4199982744,137.7500001408,0.0,1377.9999999,143.25993658504,22.7700004848,,105.999991730413,0.0,8
1220905899,39.4199982744,137.7500001408,0.0,1377.9999999,142.250411880928,22.7700004848,,100.999996478495,0.0,8
