DATE_TIME,BPOS,DBTM,FLWI,HDTH,HKLD,ROP,RPM,SPPA,WOB,ACTC
1196445978,,63.6663192,,226.06254,,,,,,2
1196471705,,0.0204216,,140.0001264,,,,,,2
1196471741,,0.0204216,,140.0001264,,,,,,2
1196471778,,0.0204216,,140.0001264,,,,,,2
1196471813,,0.0204216,,140.0001264,,,,,,2
1196471849,,0.0204216,,140.0001264,,,,,,2
1196471886,,0.0204216,,140.0001264,,,,,,2
1196471921,,0.0204216,,140.0001264,,,,,,2
1196492702,22.9899996384,1.720000116,0.0,226.1699981544,62.3148586241004,14.3000001528,0.0,147.000003817346,0.0,9
1196492760,22.9899996384,1.720000116,0.0,226.1699981544,62.4168284568382,14.3000001528,0.0,136.999999523995,0.0,9
1196492822,22.9899996384,1.720000116,0.0,226.1699981544,62.3658433136731,14.3000001528,0.0,128.999998847217,0.0,9
1196492876,22.9899996384,1.720000116,0.0,226.1699981544,62.4678136000033,14.3000001528,0.0,146.00000200906,0.0,9
1196492930,22.9899996384,1.720000116,0.0,226.1699981544,62.5289977676079,14.3000001528,0.0,129.999993760747,0.0,9
1196492989,22.9899996384,1.720000116,0.0,226.1699981544,62.3658433136731,14.3000001528,0.0,153.99999579108,0.0,9
1196493052,22.9899996384,1.720000116,0.0,226.1699981544,62.2128842554388,14.3000001528,0.0,159.000004832513,0.0,9
1196493106,22.9899996384,1.720000116,0.0,226.1699981544,62.110914422701,14.3000001528,0.0,152.999993982794,0.0,9
1196493160,22.9899996384,1.720000116,0.0,226.1699981544,62.4270279348701,14.3000001528,0.0,136.999999523995,0.0,9
1196493218,22.9899996384,1.720000116,0.0,226.1699981544,62.4270279348701,14.3000001528,0.0,152.999993982794,0.0,9
1196493277,22.9899996384,1.720000116,0.0,226.1699981544,62.4780126244428,14.3000001528,0.0,141.999994775913,0.0,9
1196493331,22.9899996384,1.720000116,0.0,226.1699981544,62.5289977676079,14.3000001528,0.0,158.000003024226,0.0,9
1196493385,22.9899996384,1.720000116,0.0,226.1699981544,62.579982910773,14.3000001528,0.0,177.999997821414,0.0,9
1196493449,22.9899996384,1.720000116,0.0,226.1699981544,62.5289977676079,14.3000001528,0.0,149.000000539162,0.0,9
1196493507,22.9899996384,1.720000116,0.0,144.000000036,62.5493926413402,14.3000001528,0.0,121.000005065197,0.0,9
1196493561,22.9899996384,1.720000116,0.0,144.000000036,62.4270279348701,14.3000001528,0.0,164.99999499796,0.0,9
1196493615,22.9899996384,1.720000116,0.0,144.000000036,62.5086028938756,14.3000001528,0.0,109.00000405003,0.0,9
1196493674,23.0900002512,1.720000116,0.0,144.000000036,63.5283193649489,14.3000001528,0.0,123.000001787013,0.0,9
1196493737,38.8499985,1.720000116,0.0,144.000000036,62.712547095275,14.3000001528,0.0,132.000004272077,0.0,9
1196493791,56.340000096,1.720000116,0.0,144.000000036,62.845111279777,14.3000001528,0.0,166.999998614533,0.0,9
1196493845,52.8100012632,1.720000116,0.0,144.000000036,63.1918150613789,14.3000001528,0.0,146.00000200906,0.0,9
1196493902,16.6000005312,1.720000116,0.0,144.000000036,61.8253952622961,14.3000001528,0.0,153.99999579108,0.0,9
1196493961,15.3400000032,1.720000116,0.0,144.000000036,63.8954175666907,14.3000001528,0.0,126.000000317115,0.0,9
1196494015,15.0200005416,1.720000116,0.0,144.000000036,62.7329419690073,14.3000001528,0.0,100.000001564966,0.0,9
1196494069,15.0200005416,1.720000116,0.0,144.000000036,62.8655061535093,14.3000001528,0.0,120.00000325691,0.0,9
1196494132,15.0200005416,1.720000116,0.0,144.000000036,62.7329419690073,14.3000001528,0.0,104.999996816884,0.0,9
1196494191,15.0200005416,1.720000116,0.0,144.000000036,62.845111279777,14.3000001528,0.0,121.999999978726,0.0,9
1196494245,15.0200005416,1.720000116,0.0,144.000000036,62.8145173816052,14.3000001528,0.0,113.999999301948,0.0,9
1196494299,15.0200005416,1.720000116,0.0,144.000000036,62.845111279777,14.3000001528,0.0,107.000007328214,0.0,9
1196494362,15.0200005416,1.720000116,0.0,144.000000036,62.5595880370407,14.3000001528,0.0,117.99999274558,0.0,9
1196494421,16.1699999688,1.720000116,0.0,144.000000036,64.6602046931995,14.3000001528,0.0,113.999999301948,0.0,9
1196494475,16.1699999688,1.720000116,0.0,144.000000036,64.9457243071968,14.3000001528,0.0,119.000008343381,0.0,9
1196494529,16.1699999688,1.720000116,0.0,144.000000036,64.6092200036268,14.3000001528,0.0,105.999991730413,0.0,9
1196494592,16.2999993024,1.720000116,0.0,144.000000036,63.7424589620488,14.3000001528,0.0,123.000001787013,0.0,9
1196494646,17.1700000008,1.720000116,0.0,144.000000036,65.0069084748014,14.3000001528,0.0,124.999998508828,0.0,9
1196494700,22.3099993728,1.720000116,0.0,144.000000036,63.2835894984162,14.3000001528,0.0,126.000000317115,0.0,9
1196494754,25.5400009392,1.720000116,0.0,144.000000036,70.3094295884588,14.3000001528,0.0,127.999997038931,0.0,9
1196494817,25.219999344,1.720000116,0.0,144.000000036,64.8437540208666,14.3000001528,0.0,135.000002802179,0.0,9
1196494874,25.219999344,1.720000116,0.0,144.000000036,64.8947391640317,14.3000001528,0.0,152.999993982794,0.0,9
