DATE_TIME,BPOS,DBTM,FLWI,HDTH,HKLD,ROP,RPM,SPPA,WOB,ACTC
1189845419,60.0000000912,124.0899964728,0.0,139.999999908,62.0497298015041,115.7799987672,0.0,267.000007074256,0.0,8
1189845905,60.0000000912,124.0899964728,0.0,139.999999908,62.1415046921338,115.7799987672,0.0,273.99999904799,0.0,8
1189846391,60.0000000912,124.0899964728,0.0,139.999999908,62.2638734809353,115.7799987672,0.0,273.000004134461,0.0,8
1189846881,60.0000000912,124.0899964728,0.0,139.999999908,65.31282659127,115.7799987672,0.0,293.000005826406,0.0,8
1189847367,36.5299986696,124.0899964728,0.0,139.999999908,62.3964335831059,115.7799987672,0.0,284.999991360113,0.0,8
1189847862,36.970001244,124.0899964728,0.0,139.999999908,63.6302932800181,115.7799987672,0.0,306.999996668631,0.0,8
1189848353,27.1299992832,124.0899964728,0.0,139.999999908,62.8247164060447,115.7799987672,0.0,315.000011134923,0.0,8
1189848842,37.5099983352,124.0899964728,0.0,139.999999908,63.3039843721485,115.7799987672,0.0,247.000005382312,0.0,8
1189849328,36.9500008776,124.0899964728,-7379.39990182567,139.999999908,63.5385188429807,115.7799987672,0.0,280.999991021724,0.0,8
1189849814,31.770000468,124.0899964728,0.0,139.999999908,64.1503469112552,115.7799987672,0.0,299.00000288661,0.0,8
1189850305,60.0000000912,124.0899964728,0.0,139.999999908,61.713225497934,115.7799987672,0.0,268.000008882543,0.0,8
1189850800,43.7900009136,124.0899964728,0.0,139.999999908,66.5262837033795,115.7799987672,0.0,284.999991360113,0.0,8
1189851291,36.5800017192,124.0899964728,0.0,139.999999908,63.1306304401819,115.7799987672,0.0,307.99999158216,0.0,8
1189851777,36.8400000816,124.0899964728,0.0,139.999999908,63.5589132631207,115.7799987672,0.0,272.000002326175,0.0,8
1189852267,36.959999232,124.0899964728,0.0,139.999999908,63.4263490786187,115.7799987672,0.0,300.999999608426,0.0,8
1189852753,54.7700005944,124.0899964728,0.0,139.999999908,63.6098984062858,115.7799987672,0.0,235.999992385917,0.0,8
1189853249,37.099998444,124.0899964728,0.0,139.999999908,64.5684302561621,115.7799987672,0.0,273.99999904799,0.0,8
1189853739,36.9300002064,4.9999998552,0.0,139.999999908,63.3957551804469,115.7799987672,0.0,261.999991138066,0.0,8
1189854230,27.6100007616,4.9999998552,0.0,145.000000068,62.0497298015041,115.7799987672,0.0,299.99999780014,0.0,8
1189854716,49.8400001928,4.9999998552,0.0,145.000000068,62.1924934640379,115.7799987672,0.0,304.999993052058,0.0,8
1189855202,46.99999998,4.9999998552,0.0,145.000000068,62.4168284568382,115.7799987672,0.0,263.000013630625,0.0,8
1189855692,46.99999998,4.9999998552,0.0,145.000000068,62.3250540198009,115.7799987672,0.0,299.99999780014,0.0,8
