DATE_TIME,BPOS,DBTM,FLWI,HDTH,HKLD,ROP,RPM,SPPA,WOB,ACTC
1181381475,5.739384,,,80.000856,-563.0578166521,,,,,
1181398647,35.47872,,,80.000856,-6.8220292448,,,,,
1181399786,69.75348,,,80.000856,-6.8855321766,,,,,
1181400927,36.481512,,,80.000856,-6.9807865743,,,,,
1181402066,76.03236,,,80.000856,-6.5181223569,,,,,
1181403206,12.280392,,,80.000856,-7.4978818761,,,,,
1181404347,81.558384,,,80.000856,-4.7808635798,,,,,
1181405486,-1.20396,,,80.000856,-7.1576875986,,,,,
1181406627,99.962208,,,80.000856,-7.4479867154,,,,,
1181407766,-0.231648,,,80.000856,-7.3119090044,,,,,
1181408907,99.873816,,,80.000856,-7.3119090044,,,,,
1181410046,99.876864,,,80.000856,-7.6248877397,,,,,
1181411187,99.873816,,,80.000856,-7.6339595871,,,,,
1181412326,-1.228344,,,80.000856,-3.220505827,,,,,
1181413520,99.886008,,,80.000856,-7.8380761536,,,,,
1181414661,-1.231392,,,80.000856,-3.129787353,,,,,
1181415800,28.355544,,,80.000856,-8.0331208727,,,,,
1181416941,93.622368,,,80.000856,-8.4277462346,,,,,
1181418080,95.185992,,,80.000856,-3.3520476143,,,,,
1181419221,43.001184,,,144.999456,-3.356583538,,,,,
1181420360,33.247584,,,144.999456,-3.3384398432,,,,,
1181421501,28.035504,,151.0379388,144.999456,-3.8237836791,,,,,
1181422640,23.951184,,604.1517552,144.999456,-3.2477213692,,,,,
1181423781,18.95856,151.43988,604.1517552,151.43988,-54.5490184162,,,,,
1181427762,3.4994088,160.4290416,2945.2398066,162.2444304,33.76496243043,13.0039872,0.0,,16.23497810704,2
1181439401,-1.2188952,181.1783016,2779.09807392,181.1783016,33.61754491018,27.799284,0.0,,16.38284921966,2
1181450802,20.6712312,136.692132,2869.7208372,193.8976056,33.61028743226,13.9007088,0.0,,16.38965310521,2
1181462141,,,,,,16.3132008,,,,
1181472761,16.890492,235.154724,3020.758776,235.1678304,32.77522387909,14.1744192,0.0,,17.22471665838,2
1181484162,19.572732,243.5035008,3020.758776,243.5035008,30.68688460761,,0.0,,19.31305592986,2
1181495561,-1.0655808,256.2505416,3020.758776,256.9247592,31.25432866248,,0.0,,18.74561187499,2
1181504142,0.0819912,86.407752,0.0,256.9247592,26.63721192825,,0.0,,0.0,2
1181515541,43.5830472,0.684276,0.0,256.9247592,26.65535562305,,0.0,,0.0,2
1181526942,49.3285272,0.684276,0.0,256.9247592,27.22234608555,,0.0,,0.0,2
1181538342,5.0758344,0.684276,0.0,256.9247592,26.95291221777,,0.0,,0.0,2
1181599926,1.5500000496,249.2200013304,2317.54004055089,256.5199890672,117.216375464429,11.7899998896,,1080.00002241743,0.0,8
1181613605,51.483768,235.003848,,256.925064,32.3683515232,,,,17.6311354219,
1181614745,-1.2192,273.841464,151.0379388,273.841464,30.3816169426,119.301768,,,19.6178700025,
1181615884,-1.216152,316.806072,,316.80912,31.161795819,317.126112,,,18.8376911261,
1181617025,13.118592,358.898952,,358.898952,31.116436582,238.15548,,,18.8830503631,
1181618164,-1.2192,380.250192,,380.469648,27.8551074417,384.33756,,,,
1181619305,-1.2192,380.899416,,380.960376,28.1363347111,2.185416,,,,
1181620444,-0.192024,384.240024,,385.605528,31.0438618028,19.961352,,,18.9556251423,
1181621585,-1.2192,385.974336,,385.99872,28.0002570001,2.060448,,,,
1181622724,-0.874776,386.431536,,386.76072,30.7717063808,5.910072,,,19.232316488,
1181623865,1.956816,379.229112,,387.428232,28.3585949724,18.284952,,,,
1181625005,4.184904,363.379512,,387.428232,28.8076514187,18.284952,,,,
1181626144,13.47216,350.791272,,387.428232,31.6380678075,18.284952,,,18.3614191376,
1181627285,18.900648,342.68664,60.41517552,387.428232,32.9217342146,18.284952,,,17.0777527305,
1181628424,18.900648,342.68664,,387.428232,33.7744878702,18.284952,,,16.2249990749,
1181629565,13.911072,347.679264,1208.3035104,387.428232,34.4412686541,18.284952,,,15.558218291,
1181633578,38.6199988584,212.2700044152,1202.56005997429,256.5199890672,92.6616151786964,11.7899998896,,407.000018917868,0.0,8
1181636456,33.2000007576,217.690002516,1202.56005997429,256.5199890672,94.3645392813493,11.7899998896,,375.000002421243,0.0,8
1181639276,19.9899998472,246.5800017336,2317.68994286609,256.5199890672,99.5345002928361,11.7899998896,,1268.00003142696,0.0,8
1181642197,5.5500001776,245.2299955944,,256.5199890672,107.090593038555,,,,,8
1181647817,16.3400000352,250.2500000832,2317.97998113353,256.5199890672,108.028738179362,11.7899998896,,1047.99995765751,0.0,8
1181650832,15.9399997176,250.649994,,256.5199890672,117.399924792096,,,,,8
1181653851,32.51454,249.9539832,151.0379388,255.999996,33.60166917723,63.6861312,0.0,,16.39872495261,2
1181656859,15.9399997176,250.7599944912,0.0,256.5199890672,117.338744253231,11.7899998896,,2282.99999146382,0.0,8
1181659882,15.9998664,249.9539832,0.0,255.999996,33.10453193971,63.6861312,0.0,,16.89540859776,2
1181662893,15.9399997176,250.7599944912,0.0,256.5199890672,112.699032268681,11.7899998896,,2428.00006750693,0.0,8
