DATE_TIME,BPOS,DBTM,FLWI,HDTH,HKLD,ROP,RPM,SPPA,WOB
1241885232,22.698456,3300.286008,3491.43690408,3300.286008,134.2814852148,1.929384,170.0,22415.2696455279,16.7194147582
1193561614,16.4500008312,2669.5066752,3293.97997965962,2674.4642472,162.644735859286,27.520000332,100.0,19094.9996969179,0.0
1185825767,37.4199982104,2570.5700682984,4474.68017490574,2570.5700682984,150.418333148514,1.7899998744,180.0,27723.0010956142,18.7831724983726
1243171321,40.895016,3701.835624,1834.06996812,3701.835624,135.9643129075,1.716024,199.0,11365.042131767,3.2386495218
1216523691,7.2600001104,2916.3701171592,3520.10009673977,2916.3701171592,141.83232445369,3.3599999856,158.610001,21786.0000607405,8.77975613974613
1213268215,4.7100000288,3133.2458544,0.0,3133.5424248,72.0327526471753,18.4999999824,24.0,901.000022787735,0.0
1210769132,11.1199998072,2277.5300292336,3831.12988189303,2277.5300292336,144.402013680252,9.6400004304,119.790001,15691.9998175479,7.33175956728831
1196963370,30.020000412,460.3800049176,4011.6398915452,460.3800049176,100.58480657975,37.9199982264,154.0,10756.9999671543,3.73216164909896
1243074442,41.5414968,3667.6196904,0.0,3695.6204472,62.38845534691,3.2793432,0.0,433.376864419391,0.0
1193435482,20.9200001208,2174.3697432,3514.63989355237,2174.3697432,142.495149004939,35.2799986296,169.0,19486.0000592201,6.97485902920884
1242685155,19.360896,3407.194608,1988.89331892,3407.194608,137.1980841539,19.708368,50.0,14677.4903781239,-0.1950447191
1243165594,2.157984,3700.189704,2392.72107108,3700.189704,134.127263809,1.030224,199.0,18041.5114090337,4.1594420329
1240522693,42.196512,1488.173808,4489.99073556,1488.173808,98.0077033859,19.97964,159.0,24286.1620370292,1.4651033551
1192443096,11.1700001136,1357.3051848,4452.52002101442,1360.887804,127.015848982433,30.80999934,193.0,14797.9995729964,0.0
1240840765,20.8288128,2593.3783032,4490.002091796,2593.3783032,131.07549434364,16.844772,180.0,28012.1922996167,6.75943349774
1229354987,26.6529312,2590.2534936,4453.113251856,2590.2534936,148.33740557636,2.9745432,139.0,27565.9222390591,5.48665330752
1187232206,35.4199981464,3023.7700194024,3542.11010604952,3023.7700194024,162.930255473283,5.8900000056,138.0,23558.9996332954,10.1053875521414
1187091311,9.10999956,2925.9699705528,3565.88989388998,2925.9699705528,162.726315354215,10.3299999648,149.0,22183.0001856811,8.87153103037586
1193274806,5.810000064,1664.9799803712,3515.22997871658,1664.9799803712,133.623605727569,9.1899995016,170.0,17858.0001834965,1.11149090811066
1210706591,1.5099999264,2085.5220672,4426.93994043712,2085.5220672,143.270127898409,17.0599995096,120.540001,19967.9992691777,1.70292591702233
1211535782,30.1900004784,2714.9199217368,3523.12988372339,2714.9199217368,147.053281948151,14.729999496,155.320007,23999.0005461524,10.1563736024913
1234466896,19.78152,3001.3656,2392.72107108,3001.3656,140.8313590376,25.914096,140.0,21616.1672752497,8.6227909537
1240921345,34.3662,2337.517296,664.64263896,2616.171552,127.0829743029,8.79348,10.0,1719.55246891619,6.3548291037
1186964972,31.959999072,2742.0500487312,3559.83007765637,2742.0500487312,165.092048585976,11.3000000568,146.0,22272.0001190916,5.63903086033595
1240634737,33.579816,1899.525792,4489.99073556,1899.525792,124.5610007257,16.87068,160.0,25386.0826680083,1.8415850222
1203122547,7.1699999856,2257.466148,0.0,3510.1679352,74.8675625316711,118.430000376,0.0,271.000000517888,0.0
1242941664,41.3823912,3586.86354,2392.717285668,3586.86354,133.38155795272,1.488948,159.0,18713.9295088072,5.64223549043
1241959308,19.4093592,2901.5951112,0.0,3319.2607224,170.40331359975,0.7684008,0.0,369.434885282547,-22.95903139992
1242845711,37.8695712,3509.6202096,2392.717285668,3509.6202096,131.83526156339,3.668268,139.0,19023.7385330184,6.08085931222
1240519681,13.99032,1475.631288,4490.55854736,1475.631288,96.5879592678,20.263104,0.0,24213.9049805968,2.1409559864
1229339860,17.7021744,2558.8103256,4453.113251856,2559.0694056,150.98683860953,9.8493072,140.0,27396.0216298409,3.42099365454
1210731822,10.4399995416,2199.7399903512,4427.95996134005,2199.7399903512,147.93023838543,19.8999997224,120.389999,19644.000241508,2.36574139642379
1232304569,19.9625712,2570.6966112,2983.24534308,2570.6966112,143.69624844652,2.0415504,80.0,16094.6112131325,2.64852584843
1240832101,0.873252,2573.9814408,2835.814901916,2574.3859104,140.63722150324,17.2291248,0.0,12563.1647908727,-3.53439174704
1217043653,36.8199997152,2999.3000487336,2112.09008620309,2999.3000487336,136.896901541774,4.8299997888,283.019989,21397.9995728628,3.34466902721721
1243824297,30.568392,4968.291816,2430.19664988,4968.291816,131.9318767382,24.999696,198.0,24242.5871709363,5.1437374758
1183018743,24.8500004904,838.0100096256,2250.47997930397,838.0100096256,96.3937722918717,31.8199995552,120.0,11618.0000279267,6.41401474332234
1243282885,29.74848,4156.898976,2503.4822262,4156.898976,129.9224625391,21.430488,158.0,20627.7348697011,10.3509778834
1243800722,35.052,4923.504504,2430.19664988,4923.504504,133.4559471014,13.054584,201.0,23930.047822837,5.7107279383
1197964552,12.1000003872,269.6400145416,3471.9499513619,269.6400145416,99.4631202759387,23.7000007584,144.0,9301.00021629767,6.7199301382367
1242824978,15.2790144,3491.8159272,2370.565054644,3491.8159272,131.39573055686,4.428744,180.0,18449.8327254497,5.60413373135
1229359342,33.8422488,2583.0522888,4453.113251856,2591.1422904,149.84061069054,10.3884984,139.0,27407.4669269475,3.98344819334
1227543506,37.4358408,3633.2291064,798.900024278364,3662.475276,144.26369250139,7.6900000632,20.0,4088.5290220332,-0.89947366971
1217035583,1.6299999912,2994.1201172088,2111.1999503567,2994.1799317704,134.204851237481,9.5500003056,282.899994,20924.0005497404,5.06798936437948
1197598775,49.0400007768,716.5732176,3435.57006763613,717.2062872,109.201405544007,18.7199994408,103.0,9472.00011872399,0.93813879051354
1210661622,22.180000344,1782.6300048624,4229.6000988099,1782.6300048624,134.429190312613,11.5699998216,160.389999,17374.9999995699,4.61931484285502
1243313164,39.27348,4268.29728,2496.97131756,4268.29728,134.6761105767,19.76628,192.0,21131.5347851129,6.3412213326
1227235760,38.6626608,3295.4659008,0.0,3670.0827792,149.29629984654,7.7504544,0.0,422.434884595132,-10.5369507551
1193431829,46.4599992312,2149.5102552,443.980010926848,2150.0997384,149.235474016908,32.7000007416,0.0,853.999992956325,0.24473168090217
1193258988,32.7000007416,1638.1999512288,3516.11010593364,1638.1999512288,133.042375639797,36.599998428,169.0,18041.0003696231,1.69272870695236
1229083655,29.183076,1619.0326776,3987.863404584,1619.0326776,130.12793988271,4.8194976,130.0,19399.3855946221,0.21137404442
1193348147,7.3099998072,1342.0060536,0.0,1749.9890832,130.523675185139,11.1800002968,0.0,413.000009083316,0.0
1227829604,16.1068512,4058.2873368,1717.4399405185,4058.2873368,145.46117635819,9.9739704,179.0,15941.8854443316,1.14033121818
1247010505,19.702272,1121.749344,0.0,1121.980992,63.3804618601,36.0426,0.0,842.056708214652,0.0
1227661574,49.054512,3662.0247816,825.340025543472,3662.475276,144.2287658889,7.6900000632,10.0,4635.99343538265,-4.89925118837
1240933405,27.422856,2357.853552,4492.86764868,2616.171552,126.5341275352,8.79348,120.0,28169.0825018228,7.1440798275
1216341193,38.360000496,2039.4499512672,3516.85009719846,2039.4499512672,131.19669150335,33.1100006328,150.320007,18716.0003629497,0.98912484086339
1243809299,0.908304,4957.642104,1325.87840712,4957.843272,146.691772458,25.066752,0.0,8502.26995607056,-10.5278789077
1187916296,8.5699997256,3476.5600587024,2226.56005929668,3476.5600587024,135.408108871559,28.7800005552,140.0,20472.000125396,3.34466902721721
1243030633,12.9088896,3655.7446824,2392.717285668,3655.7446824,130.86412029922,7.8870048,201.0,18641.9551374238,7.076040972
1232376758,48.2416104,2584.1190888,0.0,2665.0428792,158.62669489744,6.635496,0.0,621.47963289161,-12.83621047863
